content,score,at,content_sentiment,content_sentiment_num,content_sentiment_confidence
"some of the quests are still unvoiced due to SAG AFTRA strike, we players have been patient, it's time to recast those who won't show up for work. Also, not to mention how QOLs on this game are so rare it took them 5 years to implement some needed QOLs which we could've had years ago, add to that the ""diversity"" of new characters, yeah, 1 male for the whole version of patch 5, it's like a sudden shift of characters to accomodate these gooners who sexualize female characters nonstop.",1,2025-06-11 21:24:05,negative,0,0.9771816730499268
One of the best games I have ever played!,5,2025-06-11 20:41:01,positive,2,0.9703532457351683
it's a good game but the event rewards just keep getting lower and lower. and the quest keeps getting longer I don't have time anymore we need skip button for world quest. I love the story but I can't.,1,2025-06-11 20:40:58,neutral,1,0.8473060727119446
it's took so much time to download it.it have so much data.i can't offord buy so much internet😭😭😭,1,2025-06-11 20:27:50,positive,2,0.721764326095581
good,5,2025-06-11 20:27:09,positive,2,0.8451583385467529
best gacha game fr,5,2025-06-11 20:16:39,positive,2,0.8984825611114502
Мне очень нравится эта игра ❤️❤️❤️❤️,5,2025-06-11 19:45:10,neutral,1,0.3864839971065521
i love this game,5,2025-06-11 19:42:51,positive,2,0.969837248325348
too much time for download and get into game,1,2025-06-11 19:36:57,positive,2,0.6681426763534546
i love genshin impact so why need 36 GB my 64 GB,1,2025-06-11 19:36:54,positive,2,0.8910428285598755
Really good free to play tbh i like it alot and i recommend others to play it,5,2025-06-11 19:33:14,positive,2,0.9945236444473268
KIKIR,1,2025-06-11 19:28:27,neutral,1,0.5695229768753052
"Great game, anyone wondering abt why this is a great game well you guys need some treatment games need to be played like games and yes the only fault this game have is no dialogue skip option.if we remove that out of question this game is so great that no other game have a world like this, animations are enough to fulfill our requirement as a player, and many say natlan is weird. is it even weird? Every region have different characteristics and characters and mechanics.you can compare th regions",5,2025-06-11 19:04:18,positive,2,0.9757601618766784
The dialogue is very annoying you cant skip stupid stories. i just want to play immediately. Annoying asf,1,2025-06-11 19:02:36,negative,0,0.9935429096221924
i love this game very much it was very cool game ❤️❤️❤️,5,2025-06-11 19:02:12,positive,2,0.9804159998893738
alright man. just give us controller support,1,2025-06-11 18:58:43,neutral,1,0.6641750335693359
"Good storyline, not flushed with ads like other games, Fun and engaging game",5,2025-06-11 18:55:10,positive,2,0.9887824654579164
some advise: +add mini games in the game like dueling in arena or speed challenge or shooting challenge and etc..... +add more location in the game....the map is so empty(as a AR 60) +add more active actions in the game(animation for eating food or hunting animals or cooking animations for each food and etc +some of the event should stay in the game and not just disappear after a few days....it can be help for more fun during our journey..... and after all ...let traveler have voice in all part,5,2025-06-11 18:50:11,negative,0,0.878385603427887
best story love how you can level up your character 10 out 10 for me awesome game,5,2025-06-11 18:31:05,positive,2,0.9923436045646667
"Love this game!!!!! Definitely one of the best mobile, traditional video games out there. It really is like a lot of AAA games you'd find on consoles.",5,2025-06-11 18:25:50,positive,2,0.993845760822296
i literally give it one star because this game is not for Android version s pls make it to suitable for use,1,2025-06-11 18:19:17,neutral,1,0.5258408784866333
"This game is amazing!! not everyone in the community is toxic, the graphics are pitch on,and the cut scenes look so cool!! it's an amazing adventure game to play, but there some times when you may lag a little. Other then that, the game itself is AWSOME 987/10 would recommend if you like adventure games!",4,2025-06-11 17:43:30,positive,2,0.967265248298645
worst gacha System Treat s player and Player time as useless piece and I spent 3 years and nothing is different simply waste,1,2025-06-11 17:36:40,negative,0,0.9962892532348632
"Great game but unfortunately I couldn't play it on my phone because of its huge size of 33 GB!! My phone only has 12 GB of free space so I haven't tried it yet but I will play it in the future on another device We hope that the game's administrators and developers will add the Arabic language to the game as soon as possible, if possible.",5,2025-06-11 17:20:00,positive,2,0.8513646125793457
it good game m8 much recommended,5,2025-06-11 17:12:38,positive,2,0.9453685879707336
"""Superb""",5,2025-06-11 16:52:55,positive,2,0.974315583705902
I can't play the game right now the app is crashing,1,2025-06-11 16:49:37,negative,0,0.9937678575515748
They put less time into this game than they do any of the others they have created. It's clearly used as a way to test what will work better in the future for their other games. Characters start to reuse animations from other models. they are lazy with some story elements. One of the most anticipated characters of the year is just a letdown. Some of the new events have been atrocious. It's sad to see what could be a good game get so little love by the developers.,2,2025-06-11 16:47:12,negative,0,0.9920116066932678
Amazing game just having some issues with performance sometimes it is lagging even though I have a high end device.,5,2025-06-11 16:41:18,neutral,1,0.6497422456741333
this game is not good for f2p,1,2025-06-11 16:40:33,negative,0,0.9792286157608032
очень много фарма через какое-то время становиться скучно скучные задания в открытом мире почти ничего нет,1,2025-06-11 16:12:33,neutral,1,0.4114024639129638
most Beautiful 😍😍,5,2025-06-11 15:43:27,positive,2,0.963827908039093
Very Very Very Good Good Good 💯💯💯,5,2025-06-11 15:31:04,positive,2,0.9737102389335632
"pls hoyo, I love you guys. Give me some characters early too, and I don't want to lose more 50/50s.",5,2025-06-11 15:08:42,positive,2,0.9894008040428162
great game,5,2025-06-11 15:05:22,positive,2,0.8912327289581299
What...should I say...? It's amazing,5,2025-06-11 14:54:34,positive,2,0.9646844863891602
"where's the skip button bro, it's been a long time and skip button still doesn't exist in this game? what an absolute disaster👏👏👏",1,2025-06-11 14:31:23,negative,0,0.9937858581542968
dekho game ke graphics action rpg sab ummid Se jyada accha hai par like game ab genshin impact company tom like gta v jesa graphics wala open world game real life simulator game banao yeh bhi open world game Hai per real life se simulator game tumhari game achi hai achi nhi bhot jyada achi hai ab yaar aage badhane ki dere aur GTA jaise game banaa,5,2025-06-11 14:30:34,positive,2,0.8753718733787537
"one of my favorite game all time..I love the music, combat,story,character.. everything is perfect..hoyo gives lot of stuff to free to play players still they just keep complaining :(..the only cons is graphics. it is beautiful but the game is 5 years old.so I hope they improve the game graphics a bit it would be more immersive😊❤",5,2025-06-11 14:02:22,positive,2,0.9836984872817992
"Hoyo, give me resins",5,2025-06-11 13:06:24,neutral,1,0.9141679406166076
"I used to love this game. I spent years logging in daily. But the story became boring, bad written, and poorly executed. It became tedious to even think about logging in to get miserable ""rewards"". The characters also are more of the same, not impressive. I'm not even excited anymore for any new character. This game lost its original essence long ago, and it's getting worse and worse. They're not even trying to improve it",1,2025-06-11 12:51:52,negative,0,0.9928512573242188
"at first it was great but now, the contents are getting boring and are not fun to play.",1,2025-06-11 12:43:33,neutral,1,0.6052784323692322
it's an really great game,5,2025-06-11 12:09:41,positive,2,0.9533571004867554
this game is TERRIBLE on mobile it can't even load a single graphic it's laggy and you can't even play it,1,2025-06-11 11:37:35,negative,0,0.9705219268798828
The game is good but it need more quality life updates and you should give free stuff more often.,5,2025-06-11 11:36:23,positive,2,0.6850557923316956
very fun game. I love the jiggle physics. ; ),5,2025-06-11 11:32:38,positive,2,0.9660348296165466
اللعبة الصراحة حلوة جدا جدا بس مساحتها كبيرة اوي,4,2025-06-11 11:30:35,neutral,1,0.3864839971065521
Genshin is good but I keep crashing whenever I try to open it. Please fix your app.,4,2025-06-11 11:25:16,neutral,1,0.8226810693740845
I like the game,5,2025-06-11 10:47:06,positive,2,0.9715182185173036
best fr,5,2025-06-11 10:09:38,positive,2,0.7509943246841431
"no explanation needed, it's just too good.",5,2025-06-11 09:51:09,positive,2,0.9813413619995116
Keeping it 2★ until English VA come back,2,2025-06-11 09:32:11,neutral,1,0.960753321647644
soo good,5,2025-06-11 09:24:34,positive,2,0.9868393540382384
💓💓💓,5,2025-06-11 09:21:38,neutral,1,0.3864839971065521
"Great game. it needs endgame content loops, any one star review is lying",5,2025-06-11 08:48:17,positive,2,0.9235729575157166
Reminds me of zelda. nice,4,2025-06-11 08:07:59,positive,2,0.9848211407661438
"this is literally MYEVERYTHING ,I have been playing it since it was released, when there was no install sign, there was a reservation sign when it was released 4 years ago, and it is really impossible for me to find anything better than it,Whenever I am sad, I am happy. Genshin is my escape, nothing else. My escape from real life, my escape from cruelty, my escape from all of life.",5,2025-06-11 07:43:20,positive,2,0.9801433682441713
"For someone like me who is or can be called a hardcore gamer. I mean, through PC console. It doesn't matter. This game truly brings the gaming experience to mobile. That should be there or at least it's a good start. It also plays as good to me as other games like life. After or shadow gun legend great games.",5,2025-06-11 07:39:47,positive,2,0.9945435523986816
I love playing this game since 2021,5,2025-06-11 07:05:54,positive,2,0.9925901889801024
